am_sid,am_cat,sciname,iucn_sid,pop_trend,pop_cat,spp_group,id_no,iucn_subpop,spatial_source,cat_score,trend_score,status_gl,status_pr,status_gl_score,status_pr_score,iucn_score
NA,NA,Conus lemniscatus,192595,Unknown,LC,CONESNAILS,192595,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus lenavati,192335,Unknown,LC,CONESNAILS,192335,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus leobrerai,192561,Unknown,LC,CONESNAILS,192561,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus minutus,192525,Unknown,LC,CONESNAILS,192525,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus spurius,192525,Unknown,LC,CONESNAILS,192525,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus pardus,192386,Unknown,LC,CONESNAILS,192386,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus nivifer,192778,Unknown,LC,CONESNAILS,192778,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus pulchrelineatus,192699,Unknown,LC,CONESNAILS,192699,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus lienardi,192493,Unknown,LC,CONESNAILS,192493,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus albellus,192410,Unknown,LC,CONESNAILS,192410,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus limpusi,192410,Unknown,LC,CONESNAILS,192410,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus lindae,192657,Unknown,LC,CONESNAILS,192657,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus princeps,192452,NA,LC,CONESNAILS,192452,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus lizardensis,192326,Unknown,LC,CONESNAILS,192326,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus sibogae,192326,Unknown,LC,CONESNAILS,192326,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus lizarum,192821,Unknown,LC,CONESNAILS,192821,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus longilineus,42830689,Unknown,LC,CONESNAILS,42830689,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus loroisii,192605,Unknown,LC,CONESNAILS,192605,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus loyaltiensis,192638,Unknown,LC,CONESNAILS,192638,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus luciae,192867,Unknown,LC,CONESNAILS,192867,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus lucidus,192576,NA,LC,CONESNAILS,192576,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus reticulatus,192576,NA,LC,CONESNAILS,192576,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus luquei,192284,Stable,NT,CONESNAILS,192284,NA,iucn,0.2,0,NA,NA,NA,NA,0.2
NA,NA,Conus luridus,192499,Unknown,NT,CONESNAILS,192499,NA,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,Conus taslei,192499,Unknown,NT,CONESNAILS,192499,NA,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,Conus pusillus,192674,Stable,LC,CONESNAILS,192674,NA,iucn,0,0,NA,NA,NA,NA,0
NA,NA,Conus madagascariensis,192476,Unknown,LC,CONESNAILS,192476,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus scalaris,192273,NA,LC,CONESNAILS,192273,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus mahogani,192427,NA,LC,CONESNAILS,192427,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus maioensis,192702,Stable,LC,CONESNAILS,192702,NA,iucn,0,0,NA,NA,NA,NA,0
NA,NA,Conus maldivus,192300,Unknown,LC,CONESNAILS,192300,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus mcgintyi,192339,Unknown,LC,CONESNAILS,192339,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus medoci,192337,Unknown,LC,CONESNAILS,192337,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus melissae,192287,Stable,LC,CONESNAILS,192287,NA,iucn,0,0,NA,NA,NA,NA,0
NA,NA,Conus messiasi,192721,Unknown,LC,CONESNAILS,192721,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus metcalfii,192431,Unknown,LC,CONESNAILS,192431,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus striolatus,192431,Unknown,LC,CONESNAILS,192431,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus micropunctatus,192720,Unknown,LC,CONESNAILS,192720,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus minnamurra,192333,Unknown,LC,CONESNAILS,192333,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus miruchae,192472,Stable,LC,CONESNAILS,192472,NA,iucn,0,0,NA,NA,NA,NA,0
NA,NA,Conus mitratus,192567,Unknown,LC,CONESNAILS,192567,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus mordeirae,192626,Decreasing,CR,CONESNAILS,192626,NA,iucn,0.8,-0.5,NA,NA,NA,NA,0.8
NA,NA,Conus papuensis,192301,Unknown,LC,CONESNAILS,192301,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus mucronatus,192392,Unknown,LC,CONESNAILS,192392,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus orbitatus,192392,Unknown,LC,CONESNAILS,192392,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus mulderi,192760,Unknown,LC,CONESNAILS,192760,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus stramineus,192760,Unknown,LC,CONESNAILS,192760,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus subulatus,192760,Unknown,LC,CONESNAILS,192760,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus sugillatus,192327,Unknown,LC,CONESNAILS,192327,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus naranjus,192293,Unknown,LC,CONESNAILS,192293,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus natalis,192311,Unknown,LC,CONESNAILS,192311,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus navarroi,192485,Stable,NT,CONESNAILS,192485,NA,iucn,0.2,0,NA,NA,NA,NA,0.2
NA,NA,Conus nielsenae,192429,Unknown,NT,CONESNAILS,192429,NA,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,Conus nigropunctatus,192670,NA,LC,CONESNAILS,192670,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus nimbosus,192824,Unknown,LC,CONESNAILS,192824,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus tenellus,192824,Unknown,LC,CONESNAILS,192824,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus spirofilis,192583,NA,LC,CONESNAILS,192583,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus nobrei,5272,Unknown,NT,CONESNAILS,5272,NA,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,Conus nodiferus,192310,Unknown,LC,CONESNAILS,192310,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus norai,192705,Unknown,LC,CONESNAILS,192705,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus nucleus,192745,Unknown,LC,CONESNAILS,192745,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus nux,192874,NA,LC,CONESNAILS,192874,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus variegatus,192516,Unknown,LC,CONESNAILS,192516,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus otohimeae,192537,Unknown,LC,CONESNAILS,192537,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus rogmartini,192537,Unknown,LC,CONESNAILS,192537,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus pacei,192401,Unknown,LC,CONESNAILS,192401,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus pagodus,192267,Unknown,LC,CONESNAILS,192267,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus papilliferus,192515,Unknown,LC,CONESNAILS,192515,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus parascalaris,192478,NA,LC,CONESNAILS,192478,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus parvatus,192545,NA,LC,CONESNAILS,192545,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus pusillus,192545,NA,LC,CONESNAILS,192545,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus paschalli,192352,Unknown,LC,CONESNAILS,192352,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus rudiae,192798,Unknown,LC,CONESNAILS,192798,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus patricius,192402,NA,LC,CONESNAILS,192402,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus pyriformis,192402,NA,LC,CONESNAILS,192402,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus paulae,192857,Unknown,LC,CONESNAILS,192857,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus pealii,192397,Unknown,LC,CONESNAILS,192397,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus penchaszadehi,192827,Unknown,LC,CONESNAILS,192827,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus perplexus,192668,NA,LC,CONESNAILS,192668,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus phuketensis,192524,Unknown,LC,CONESNAILS,192524,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus pineaui,192741,Unknown,LC,CONESNAILS,192741,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus plinthis,192527,Unknown,LC,CONESNAILS,192527,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus polongimarumai,192773,Unknown,LC,CONESNAILS,192773,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus poormani,192746,NA,LC,CONESNAILS,192746,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus portobeloensis,192782,Unknown,LC,CONESNAILS,192782,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus poulosi,192295,Unknown,LC,CONESNAILS,192295,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus primus,192457,Unknown,LC,CONESNAILS,192457,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus proximus,192510,Unknown,LC,CONESNAILS,192510,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus pulcher,192510,Unknown,LC,CONESNAILS,192510,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus pseudoaurantius,192650,Unknown,LC,CONESNAILS,192650,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus pseudocardinalis,192325,Unknown,LC,CONESNAILS,192325,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus pseudocuneolus,15307981,Stable,LC,CONESNAILS,15307981,NA,iucn,0,0,NA,NA,NA,NA,0
NA,NA,Conus pseudonivifer,192577,Unknown,LC,CONESNAILS,192577,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus venulatus,192455,Stable,LC,CONESNAILS,192455,NA,iucn,0,0,NA,NA,NA,NA,0
NA,NA,Conus rachelae,192277,Unknown,LC,CONESNAILS,192277,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus rainesae,192814,Unknown,LC,CONESNAILS,192814,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus ranonganus,192781,Unknown,LC,CONESNAILS,192781,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus raoulensis,192667,Unknown,LC,CONESNAILS,192667,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus sieboldii,192391,Unknown,LC,CONESNAILS,192391,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus raulsilvai,192742,Stable,LC,CONESNAILS,192742,NA,iucn,0,0,NA,NA,NA,NA,0
NA,NA,Conus rawaiensis,192698,Unknown,VU,CONESNAILS,192698,NA,iucn,0.4,NA,NA,NA,NA,NA,0.4
NA,NA,Conus recluzianus,192279,Unknown,LC,CONESNAILS,192279,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus urashimanus,192279,Unknown,LC,CONESNAILS,192279,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus reductaspiralis,192513,Unknown,LC,CONESNAILS,192513,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus vittatus,192582,Unknown,LC,CONESNAILS,192582,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus richardbinghami,192658,Unknown,VU,CONESNAILS,192658,NA,iucn,0.4,NA,NA,NA,NA,NA,0.4
NA,NA,Conus roberti,192653,Unknown,LC,CONESNAILS,192653,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus roeckeli,192486,Unknown,LC,CONESNAILS,192486,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus rolani,192649,Unknown,LC,CONESNAILS,192649,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus rosalindensis,192876,Unknown,LC,CONESNAILS,192876,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus rosemaryae,192752,Unknown,LC,CONESNAILS,192752,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus roseorapum,192600,Unknown,LC,CONESNAILS,192600,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus rufimaculosus,192570,Unknown,LC,CONESNAILS,192570,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus rutilus,192550,Unknown,LC,CONESNAILS,192550,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus saecularis,192324,Unknown,LC,CONESNAILS,192324,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus terryni,192349,Unknown,NT,CONESNAILS,192349,NA,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,Conus sagei,192473,Unknown,LC,CONESNAILS,192473,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus sahlbergi,192255,Unknown,LC,CONESNAILS,192255,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus salreiensis,192602,Decreasing,CR,CONESNAILS,192602,NA,iucn,0.8,-0.5,NA,NA,NA,NA,0.8
NA,NA,Conus saragasae,192610,Unknown,NT,CONESNAILS,192610,NA,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,Conus schirrmeisteri,192439,Unknown,LC,CONESNAILS,192439,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus scopulorum,192865,Unknown,LC,CONESNAILS,192865,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus sculletti,192559,Unknown,LC,CONESNAILS,192559,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus selenae,192766,Unknown,LC,CONESNAILS,192766,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus sennottorum,192866,Unknown,LC,CONESNAILS,192866,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus serranegrae,192336,Stable,LC,CONESNAILS,192336,NA,iucn,0,0,NA,NA,NA,NA,0
NA,NA,Conus sertacinctus,192625,Unknown,LC,CONESNAILS,192625,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus shikamai,192776,Unknown,LC,CONESNAILS,192776,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus solangeae,192468,Unknown,LC,CONESNAILS,192468,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus speciosissimus,192377,Unknown,LC,CONESNAILS,192377,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus sphacelatus,192751,Unknown,LC,CONESNAILS,192751,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus stimpsoni,192683,Unknown,LC,CONESNAILS,192683,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus stocki,192369,Unknown,LC,CONESNAILS,192369,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus stupa,192591,Unknown,LC,CONESNAILS,192591,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus stupella,192666,Unknown,LC,CONESNAILS,192666,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus suduirauti,192619,Unknown,LC,CONESNAILS,192619,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus sugimotonis,192451,Unknown,LC,CONESNAILS,192451,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus sukhadwalai,192733,Unknown,LC,CONESNAILS,192733,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus sulcocastaneus,192728,Unknown,LC,CONESNAILS,192728,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus tribblei,192645,Unknown,LC,CONESNAILS,192645,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus sunderlandi,192695,Unknown,LC,CONESNAILS,192695,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus sutanorcum,192757,Unknown,LC,CONESNAILS,192757,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus suturatus,192258,Unknown,LC,CONESNAILS,192258,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus tabidus,192651,Stable,LC,CONESNAILS,192651,NA,iucn,0,0,NA,NA,NA,NA,0
NA,NA,Conus tacomae,192514,Unknown,VU,CONESNAILS,192514,NA,iucn,0.4,NA,NA,NA,NA,NA,0.4
NA,NA,Conus telatus,192762,Unknown,LC,CONESNAILS,192762,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus tendineus,192430,Unknown,LC,CONESNAILS,192430,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus violaceus,192430,Unknown,LC,CONESNAILS,192430,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus tenuilineatus,192501,Unknown,LC,CONESNAILS,192501,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus teodorae,192530,Stable,VU,CONESNAILS,192530,NA,iucn,0.4,0,NA,NA,NA,NA,0.4
NA,NA,Conus thevenardensis,192503,Unknown,VU,CONESNAILS,192503,NA,iucn,0.4,NA,NA,NA,NA,NA,0.4
NA,NA,Conus tiaratus,192839,NA,LC,CONESNAILS,192839,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus tiki,192465,NA,LC,CONESNAILS,192465,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus tisii,192659,Unknown,LC,CONESNAILS,192659,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus tornatus,192735,NA,LC,CONESNAILS,192735,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus traillii,192689,Unknown,LC,CONESNAILS,192689,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus traversianus,192389,Unknown,LC,CONESNAILS,192389,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus trencarti,192343,Unknown,NT,CONESNAILS,192343,NA,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,Conus trigonus,192790,Unknown,LC,CONESNAILS,192790,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus trochulus,192703,Unknown,NT,CONESNAILS,192703,NA,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,Conus trovaoi,192495,Unknown,LC,CONESNAILS,192495,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus tuticorinensis,192609,Unknown,LC,CONESNAILS,192609,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus typhon,192792,Unknown,LC,CONESNAILS,192792,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus unifasciatus,192748,Unknown,EN,CONESNAILS,192748,NA,iucn,0.6,NA,NA,NA,NA,NA,0.6
NA,NA,Conus velaensis,192783,Unknown,LC,CONESNAILS,192783,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus venezuelanus,192555,Unknown,LC,CONESNAILS,192555,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus verdensis,192726,Stable,LC,CONESNAILS,192726,NA,iucn,0,0,NA,NA,NA,NA,0
NA,NA,Conus victoriae,192529,Unknown,LC,CONESNAILS,192529,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus vimineus,192616,Unknown,LC,CONESNAILS,192616,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus visagenus,192312,Unknown,LC,CONESNAILS,192312,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus vulcanus,192596,Unknown,LC,CONESNAILS,192596,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus worki,192622,Unknown,LC,CONESNAILS,192622,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus xicoi,192492,Stable,VU,CONESNAILS,192492,NA,iucn,0.4,0,NA,NA,NA,NA,0.4
NA,NA,Conus zandbergeni,192396,Unknown,LC,CONESNAILS,192396,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus zapatosensis,192860,Unknown,LC,CONESNAILS,192860,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Conus zebroides,5273,Unknown,NT,CONESNAILS,5273,NA,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,Conus zylmanae,192303,Unknown,LC,CONESNAILS,192303,NA,iucn,0,NA,NA,NA,NA,NA,0
URM-Cn-6145,CR,Siderastrea glynni,133121,Stable,CR,CORALS_Part1,133121,NA,iucn,0.8,0,NA,NA,NA,NA,0.8
SLB-62826,LC,Oxypora crassispinosa,133582,Unknown,LC,CORALS_Part1,133582,NA,iucn,0,NA,NA,NA,NA,NA,0
URM-Cn-5952,NT,Pectinia elongata,132871,Unknown,NT,CORALS_Part1,132871,NA,iucn,0.2,NA,NA,NA,NA,NA,0.2
URM-Cn-5993,LC,Stylophora mamillata,133169,Unknown,LC,CORALS_Part1,133169,NA,iucn,0,NA,NA,NA,NA,NA,0
URM-Cn-5996,NT,Stylophora wellsi,133251,Unknown,NT,CORALS_Part1,133251,NA,iucn,0.2,NA,NA,NA,NA,NA,0.2
URM-Cn-6040,LC,Porites australiensis,133277,Unknown,LC,CORALS_Part1,133277,NA,iucn,0,NA,NA,NA,NA,NA,0
SLB-62704,NT,Paraclavarina triangularis,133545,Unknown,NT,CORALS_Part1,133545,NA,iucn,0.2,NA,NA,NA,NA,NA,0.2
URM-Cn-5888,LC,Scolymia lacera,132874,Unknown,LC,CORALS_Part1,132874,NA,iucn,0,NA,NA,NA,NA,NA,0
URM-Cn-5892,LC,Symphyllia erythraea,132962,Unknown,LC,CORALS_Part1,132962,NA,iucn,0,NA,NA,NA,NA,NA,0
URM-Cn-5779,VU,Halomitra clavator,132968,Unknown,VU,CORALS_Part1,132968,NA,iucn,0.4,NA,NA,NA,NA,NA,0.4
URM-Cn-5789,NT,Podabacia motuporensis,133509,Unknown,NT,CORALS_Part1,133509,NA,iucn,0.2,NA,NA,NA,NA,NA,0.2
URM-Cn-5794,LC,Sandalolitha dentata,133587,Unknown,LC,CORALS_Part1,133587,NA,iucn,0,NA,NA,NA,NA,NA,0
SLB-158750,VU,Dendrogyra cylindrus,133124,Stable,VU,CORALS_Part1,133124,NA,iucn,0.4,0,NA,NA,NA,NA,0.4
URM-Cn-4718,VU,Acropora batunai,133283,Decreasing,VU,CORALS_Part1,133283,NA,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
URM-Cn-4886,LC,Montipora circumvallata,133416,Decreasing,LC,CORALS_Part1,133416,NA,iucn,0,-0.5,NA,NA,NA,NA,0
URM-Cn-4892,VU,Montipora delicatula,133489,Decreasing,VU,CORALS_Part1,133489,NA,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
URM-Cn-4899,VU,Montipora florida,133064,Decreasing,VU,CORALS_Part1,133064,NA,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
URM-Cn-4910,VU,Montipora hodgsoni,132892,Decreasing,VU,CORALS_Part1,132892,NA,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
URM-Cn-4917,VU,Montipora malampaya,133007,Decreasing,VU,CORALS_Part1,133007,NA,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
URM-Cn-4973,LC,Leptoseris tubulifera,132876,Unknown,LC,CORALS_Part1,132876,NA,iucn,0,NA,NA,NA,NA,NA,0
URM-Cn-4975,LC,Pachyseris foliosa,133218,Unknown,LC,CORALS_Part1,133218,NA,iucn,0,NA,NA,NA,NA,NA,0
URM-Cn-4736,VU,Acropora derawanensis,132984,Decreasing,VU,CORALS_Part1,132984,NA,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
URM-Cn-5008,VU,Stylocoeniella cocosensis,133145,Unknown,VU,CORALS_Part1,133145,NA,iucn,0.4,NA,NA,NA,NA,NA,0.4
URM-Cn-4771,VU,Acropora kosurini,133500,Decreasing,VU,CORALS_Part1,133500,NA,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
URM-Cn-5482,VU,Euphyllia paradivisa,133057,Unknown,VU,CORALS_Part1,133057,NA,iucn,0.4,NA,NA,NA,NA,NA,0.4
SLB-62368,VU,Plerogyra discus,132974,Unknown,VU,CORALS_Part1,132974,NA,iucn,0.4,NA,NA,NA,NA,NA,0.4
URM-Cn-5513,LC,Cyphastrea japonica,133690,Decreasing,LC,CORALS_Part1,133690,NA,iucn,0,-0.5,NA,NA,NA,NA,0
URM-Cn-5518,LC,Diploria clivosa,133377,Stable,LC,CORALS_Part1,133377,NA,iucn,0,0,NA,NA,NA,NA,0
URM-Cn-5542,NT,Favia lacuna,133151,Decreasing,NT,CORALS_Part1,133151,NA,iucn,0.2,-0.5,NA,NA,NA,NA,0.2
URM-Cn-5552,LC,Favia rotumana,133029,Decreasing,LC,CORALS_Part1,133029,NA,iucn,0,-0.5,NA,NA,NA,NA,0
URM-Cn-5581,NT,Goniastrea thecata,133665,Decreasing,NT,CORALS_Part1,133665,NA,iucn,0.2,-0.5,NA,NA,NA,NA,0.2
SLB-93057,VU,Montipora patula,132942,Decreasing,VU,CORALS_Part1,132942,NA,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
SLB-117477,NA,Echinophyllia taylorae,133447,Unknown,NT,CORALS_Part1,133447,NA,iucn,0.2,NA,NA,NA,NA,NA,0.2
SLB-117481,NA,Fungia klunzingeri,133423,Unknown,LC,CORALS_Part1,133423,NA,iucn,0,NA,NA,NA,NA,NA,0
SLB-158797,CR,Porites pukoensis,133574,Unknown,CR,CORALS_Part1,133574,NA,iucn,0.8,NA,NA,NA,NA,NA,0.8
SLB-158808,LC,Porites profundus,133370,Unknown,LC,CORALS_Part1,133370,NA,iucn,0,NA,NA,NA,NA,NA,0
URM-Cn-5848,VU,Acanthastrea hemprichii,133642,Unknown,VU,CORALS_Part1,133642,NA,iucn,0.4,NA,NA,NA,NA,NA,0.4
