am_sid,iucn_sid,map_iucn_sid,map_subpop,sciname,spp_group,spatial_source,cat_code,cat_score,pop_trend,trend_score
Chn-0721ac0c-7d19-46fa-9dcc-02da54310867,NA,NA,NA,Leiogalathea laevirostris,NA,am,NE,NA,NA,NA
W-Msc-545044,NA,NA,NA,Chaetoderma pacificum,NA,am,NE,NA,NA,NA
W-Msc-544977,NA,NA,NA,Limifossor fratula,NA,am,NE,NA,NA,NA
W-Bry-173982,NA,NA,NA,Disporella fimbriata,NA,am,NE,NA,NA,NA
SLB-145429,NA,NA,NA,Macrocystis pyrifera,NA,am,NE,NA,NA,NA
W-Ase-370831,NA,NA,NA,Pseudarchaster alascensis,NA,am,NE,NA,NA,NA
W-Pho-128555,NA,NA,NA,Phoronopsis harmeri,NA,am,NE,NA,NA,NA
SLB-75746,NA,NA,NA,Epitonium indianorum,NA,am,NE,NA,NA,NA
W-Msc-430397,NA,NA,NA,Cadlina sparsa,NA,am,NE,NA,NA,NA
W-Iso-261827,NA,NA,NA,Paracerceis sculpta,NA,am,NE,NA,NA,NA
W-Bch-444382,NA,NA,NA,Lophozozymus incisus,NA,am,NE,NA,NA,NA
ITS-96038,NA,NA,NA,Sicyonia ingentis,NA,am,NE,NA,NA,NA
ITS-97950,NA,NA,NA,Lopholithodes mandtii,NA,am,NE,NA,NA,NA
SLB-120057,NA,NA,NA,Galacantha rostrata,NA,am,NE,NA,NA,NA
W-Bch-441490,NA,NA,NA,Pugettia richii,NA,am,NE,NA,NA,NA
WBD-Eup-97,NA,NA,NA,Thysanopoda orientalis,NA,am,NE,NA,NA,NA
ITS-89654,NA,NA,NA,Acasta cyathus,NA,am,NE,NA,NA,NA
W-Pol-266009,NA,NA,NA,Ridgeia piscesae,NA,am,NE,NA,NA,NA
W-Pol-266010,NA,NA,NA,Riftia pachyptila,NA,am,NE,NA,NA,NA
W-Hyd-284249,NA,NA,NA,Garveia annulata,NA,am,NE,NA,NA,NA
W-Hyd-117320,NA,NA,NA,Bimeria vestita,NA,am,NE,NA,NA,NA
W-Oct-290417,NA,NA,NA,Muriceopsis flavida,NA,am,NE,NA,NA,NA
W-Hyd-117628,NA,NA,NA,Antennella secundaria,NA,am,NE,NA,NA,NA
W-Hyd-135451,NA,NA,NA,Vogtia pentacantha,NA,am,NE,NA,NA,NA
W-Hyd-135407,NA,NA,NA,Enneagonum hyalinum,NA,am,NE,NA,NA,NA
URM-Cn-4450,NA,NA,NA,Corynactis californica,NA,am,NE,NA,NA,NA
W-Oct-286695,NA,NA,NA,Stylatula elongata,NA,am,NE,NA,NA,NA
W-Msc-505780,NA,NA,NA,Tresus nuttallii,NA,am,NE,NA,NA,NA
W-Msc-504512,NA,NA,NA,Glycymeris septentrionalis,NA,am,NE,NA,NA,NA
W-Msc-546021,NA,NA,NA,Septifer bifurcatus,NA,am,NE,NA,NA,NA
W-Msc-420752,NA,NA,NA,Limatula confusa,NA,am,NE,NA,NA,NA
W-Msc-542155,NA,NA,NA,Ostrea lurida,NA,am,NE,NA,NA,NA
W-Oph-244889,NA,NA,NA,Amphiura arcystata,NA,am,NE,NA,NA,NA
W-Oph-245866,NA,NA,NA,Ophiopholis longispina,NA,am,NE,NA,NA,NA
SLB-68942,NA,NA,NA,Panopea abrupta,NA,am,NE,NA,NA,NA
W-Ase-380657,NA,NA,NA,Psilaster pectinatus,NA,am,NE,NA,NA,NA
W-Ase-368808,NA,NA,NA,Ceramaster japonicus,NA,am,NE,NA,NA,NA
W-Oph-242666,NA,NA,NA,Amphiodia occidentalis,NA,am,NE,NA,NA,NA
W-Ase-240758,NA,NA,NA,Pisaster giganteus,NA,am,NE,NA,NA,NA
W-Ech-568594,NA,NA,NA,Cystechinus loveni,NA,am,NE,NA,NA,NA
W-Ech-513094,NA,NA,NA,Aeropsis fulva,NA,am,NE,NA,NA,NA
W-Por-164219,NA,NA,NA,Leucilla nuttingi,NA,am,NE,NA,NA,NA
URM-2-2048,NA,NA,NA,Corella willmeriana,NA,am,NE,NA,NA,NA
URM-2-2005,NA,NA,NA,Clavelina huntsmani,NA,am,NE,NA,NA,NA
URM-2-3514,NA,NA,NA,Boltenia villosa,NA,am,NE,NA,NA,NA
URM-2-3648,NA,NA,NA,Pyura haustor,NA,am,NE,NA,NA,NA
URM-2-988,NA,NA,NA,Anoplodactylus erectus,NA,am,NE,NA,NA,NA
W-Gtr-114692,NA,NA,NA,Turbanella cornuta,NA,am,NE,NA,NA,NA
W-Sca-344594,NA,NA,NA,Rhabdus dalli,NA,am,NE,NA,NA,NA
W-Msc-449994,NA,NA,NA,Pachydermia laevis,NA,am,NE,NA,NA,NA
W-Msc-536543,NA,NA,NA,Phestilla melanobrachia,NA,am,NE,NA,NA,NA
W-Msc-545018,NA,NA,NA,Chaetoderma hancocki,NA,am,NE,NA,NA,NA
W-Hol-529595,NA,NA,NA,Pentamera chiloensis,NA,am,NE,NA,NA,NA
SLB-98767,NA,NA,NA,Cerithium munitum,NA,am,NE,NA,NA,NA
W-Msc-140721,NA,NA,NA,Peracle diversa,NA,am,NE,NA,NA,NA
W-Msc-511703,NA,NA,NA,Alia carinata,NA,am,NE,NA,NA,NA
W-Msc-140816,NA,NA,NA,Berthellina engeli,NA,am,NE,NA,NA,NA
W-Msc-534375,NA,NA,NA,Berthella agassizii,NA,am,NE,NA,NA,NA
W-Iso-118801,NA,NA,NA,Pleurogonium rubicundum,NA,am,NE,NA,NA,NA
ITS-96081,NA,NA,NA,Bentheogennema borealis,NA,am,NE,NA,NA,NA
ITS-667657,NA,NA,NA,Aphotopontius forcipatus,NA,am,NE,NA,NA,NA
ITS-667658,NA,NA,NA,Benthoxynus spiculifer,NA,am,NE,NA,NA,NA
ITS-667660,NA,NA,NA,Stygiopontius quadrispinosus,NA,am,NE,NA,NA,NA
W-Pol-333269,NA,NA,NA,Eudistylia polymorpha,NA,am,NE,NA,NA,NA
W-Pol-333271,NA,NA,NA,Eudistylia vancouveri,NA,am,NE,NA,NA,NA
W-Pol-332992,NA,NA,NA,Aphelochaeta multifilis,NA,am,NE,NA,NA,NA
W-Pol-332560,NA,NA,NA,Thelepus crispus,NA,am,NE,NA,NA,NA
W-Hyd-157917,NA,NA,NA,Bougainvillia carolinensis,NA,am,NE,NA,NA,NA
W-Hyd-418879,NA,NA,NA,Eudendrium eximium,NA,am,NE,NA,NA,NA
W-Hyd-117821,NA,NA,NA,Plumularia floridana,NA,am,NE,NA,NA,NA
Hex-7312,NA,NA,NA,Cribrinopsis fernaldi,NA,am,NE,NA,NA,NA
W-Hyd-117425,NA,NA,NA,Cladonema radiatum,NA,am,NE,NA,NA,NA
W-Hyd-117373,NA,NA,NA,Clytia paulensis,NA,am,NE,NA,NA,NA
W-Hyd-117887,NA,NA,NA,Dynamena disticha,NA,am,NE,NA,NA,NA
W-Hyd-117699,NA,NA,NA,Hebella scandens,NA,am,NE,NA,NA,NA
W-Hyd-117279,NA,NA,NA,Aglaophenia lophocarpa,NA,am,NE,NA,NA,NA
W-Hyd-117743,NA,NA,NA,Melicertum octocostatum,NA,am,NE,NA,NA,NA
URM-Cn-10292,NA,NA,NA,Manania gwilliami,NA,am,NE,NA,NA,NA
W-Hyd-287252,NA,NA,NA,Lensia challengeri,NA,am,NE,NA,NA,NA
W-Msc-506763,NA,NA,NA,Entodesma navicula,NA,am,NE,NA,NA,NA
W-Msc-504729,NA,NA,NA,Philobrya setosa,NA,am,NE,NA,NA,NA
W-Ase-254837,NA,NA,NA,Zoroaster ophiurus,NA,am,NE,NA,NA,NA
W-Ase-345389,NA,NA,NA,Dipsacaster anoplus,NA,am,NE,NA,NA,NA
W-Ase-380747,NA,NA,NA,Benthopecten claviger,NA,am,NE,NA,NA,NA
W-Ase-378630,NA,NA,NA,Linckia columbiae,NA,am,NE,NA,NA,NA
W-Oph-242670,NA,NA,NA,Amphiodia periercta,NA,am,NE,NA,NA,NA
W-Ase-369041,NA,NA,NA,Pteraster marsippus,NA,am,NE,NA,NA,NA
W-Ase-254842,NA,NA,NA,Ampheraster marianus,NA,am,NE,NA,NA,NA
W-Oph-242740,NA,NA,NA,Amphiophiura superba,NA,am,NE,NA,NA,NA
W-Oph-124854,NA,NA,NA,Ophiocten hastatum,NA,am,NE,NA,NA,NA
W-Oph-124918,NA,NA,NA,Ophiura flagellata,NA,am,NE,NA,NA,NA
W-Hol-529459,NA,NA,NA,Cucumaria piperata,NA,am,NE,NA,NA,NA
W-Oph-242906,NA,NA,NA,Amphiura carchara,NA,am,NE,NA,NA,NA
W-Ech-569742,NA,NA,NA,Strongylocentrotus fragilis,NA,am,NE,NA,NA,NA
W-Bry-111700,NA,NA,NA,Crisia occidentalis,NA,am,NE,NA,NA,NA
W-Por-167343,NA,NA,NA,Acarnus erithacus,NA,am,NE,NA,NA,NA
W-Por-169914,NA,NA,NA,Stelletta clarella,NA,am,NE,NA,NA,NA
W-Bry-111663,NA,NA,NA,Amathia vidovici,NA,am,NE,NA,NA,NA
SLB-66824,NA,NA,NA,Microporina borealis,NA,am,NE,NA,NA,NA
W-Bry-111418,NA,NA,NA,Fenestrulina malusii,NA,am,NE,NA,NA,NA
URM-2-4064,NA,NA,NA,Styela milleri,NA,am,NE,NA,NA,NA
URM-2-4194,NA,NA,NA,Pegea confoederata,NA,am,NE,NA,NA,NA
W-Msc-386035,NA,NA,NA,Lepidozona cooperi,NA,am,NE,NA,NA,NA
W-Msc-386400,NA,NA,NA,Schizoplax brandtii,NA,am,NE,NA,NA,NA
W-Msc-386343,NA,NA,NA,Mopalia cirrata,NA,am,NE,NA,NA,NA
W-Msc-386360,NA,NA,NA,Mopalia spectabilis,NA,am,NE,NA,NA,NA
W-Sca-344183,NA,NA,NA,Dentalium vallicolens,NA,am,NE,NA,NA,NA
W-Msc-395234,NA,NA,NA,Helicoradomenia juani,NA,am,NE,NA,NA,NA
W-Msc-536893,NA,NA,NA,Bathymargarites symplector,NA,am,NE,NA,NA,NA
SLB-119368,NA,NA,NA,Melanodrymia aurantiaca,NA,am,NE,NA,NA,NA
W-Msc-413442,NA,NA,NA,Depressigyra globulus,NA,am,NE,NA,NA,NA
W-Pol-329812,NA,NA,NA,Nicomache venticola,NA,am,NE,NA,NA,NA
W-Msc-146791,NA,NA,NA,Chaetoderma productum,NA,am,NE,NA,NA,NA
W-Msc-545059,NA,NA,NA,Falcidens hartmanae,NA,am,NE,NA,NA,NA
ITS-682581,NA,NA,NA,Heterosquilloides insignis,NA,am,NE,NA,NA,NA
W-Msc-507364,NA,NA,NA,Tagelus dombeii,NA,am,NE,NA,NA,NA
SLB-190422,NA,NA,NA,Plesionika reflexa,NA,am,NE,NA,NA,NA
W-Msc-399334,NA,NA,NA,Scabrotrophon maltzani,NA,am,NE,NA,NA,NA
W-Msc-509649,NA,NA,NA,Diaphana californica,NA,am,NE,NA,NA,NA
W-Msc-575295,NA,NA,NA,Volvulella panamica,NA,am,NE,NA,NA,NA
W-Msc-578323,NA,NA,NA,Phidiana hiltoni,NA,am,NE,NA,NA,NA
W-Iso-256048,NA,NA,NA,Joeropsis dubia,NA,am,NE,NA,NA,NA
ITS-96596,NA,NA,NA,Gnathophylloides mineri,NA,am,NE,NA,NA,NA
ITS-95933,NA,NA,NA,Sergestes pestafer,NA,am,NE,NA,NA,NA
ITS-97074,NA,NA,NA,Heterocarpus laevigatus,NA,am,NE,NA,NA,NA
W-Bch-440384,NA,NA,NA,Glebocarcinus oregonensis,NA,am,NE,NA,NA,NA
W-Bch-441601,NA,NA,NA,Loxorhynchus crispatus,NA,am,NE,NA,NA,NA
SLB-27845,NA,NA,NA,Balanus nubilis,NA,am,NE,NA,NA,NA
W-Pol-131121,NA,NA,NA,Dipolydora quadrilobata,NA,am,NE,NA,NA,NA
W-Pol-334720,NA,NA,NA,Salmacina tribranchiata,NA,am,NE,NA,NA,NA
URM-M-1442,NA,NA,NA,Lamellibrachia barhami,NA,am,NE,NA,NA,NA
W-Hyd-117782,NA,NA,NA,Amphinema turrida,NA,am,NE,NA,NA,NA
W-Hyd-117370,NA,NA,NA,Clytia linearis,NA,am,NE,NA,NA,NA
W-Hyd-117598,NA,NA,NA,Halecium nanum,NA,am,NE,NA,NA,NA
W-Hyd-284982,NA,NA,NA,Scandia mutabilis,NA,am,NE,NA,NA,NA
W-Hyd-117768,NA,NA,NA,Gonionemus vertens,NA,am,NE,NA,NA,NA
W-Hyd-285860,NA,NA,NA,Stylaster californicus,NA,am,NE,NA,NA,NA
URM-Cn-6244,NA,NA,NA,Epizoanthus scotinus,NA,am,NE,NA,NA,NA
SLB-69078,NA,NA,NA,Lithophaga nigra,NA,am,NE,NA,NA,NA
W-Ase-380775,NA,NA,NA,Pectinaster agassizi,NA,am,NE,NA,NA,NA
SLB-66328,NA,NA,NA,Ophiopthalmus normani,NA,am,NE,NA,NA,NA
W-Hol-225804,NA,NA,NA,Paracaudina chilensis,NA,am,NE,NA,NA,NA
W-Ase-255123,NA,NA,NA,Tarsaster alaskanus,NA,am,NE,NA,NA,NA
URM-2-1797,NA,NA,NA,Fritillaria haplostoma,NA,am,NE,NA,NA,NA
URM-2-2581,NA,NA,NA,Euherdmania claviformis,NA,am,NE,NA,NA,NA
URM-2-2765,NA,NA,NA,Cystodytes lobatus,NA,am,NE,NA,NA,NA
URM-2-3504,NA,NA,NA,Bathypera ovoida,NA,am,NE,NA,NA,NA
URM-2-3862,NA,NA,NA,Metandrocarpa taylori,NA,am,NE,NA,NA,NA
URM-2-4084,NA,NA,NA,Styela tenuibranchia,NA,am,NE,NA,NA,NA
URM-2-973,NA,NA,NA,Anoplodactylus californicus,NA,am,NE,NA,NA,NA
URM-2-1124,NA,NA,NA,Pallenopsis longiseta,NA,am,NE,NA,NA,NA
URM-2-3,NA,NA,NA,Achelia alaskensis,NA,am,NE,NA,NA,NA
URM-2-11,NA,NA,NA,Achelia borealis,NA,am,NE,NA,NA,NA
URM-2-63,NA,NA,NA,Achelia spinosa,NA,am,NE,NA,NA,NA
URM-2-311,NA,NA,NA,Nymphopsis duodorsospinosa,NA,am,NE,NA,NA,NA
URM-2-333,NA,NA,NA,Sericosura venticola,NA,am,NE,NA,NA,NA
URM-2-437,NA,NA,NA,Anoropallene palpida,NA,am,NE,NA,NA,NA
URM-2-588,NA,NA,NA,Colossendeis cucurbita,NA,am,NE,NA,NA,NA
W-Sca-344168,NA,NA,NA,Dentalium neohexagonum,NA,am,NE,NA,NA,NA
W-Msc-343681,NA,NA,NA,Laevipilina hyalina,NA,am,NE,NA,NA,NA
W-Msc-449949,NA,NA,NA,Clypeosectus delectus,NA,am,NE,NA,NA,NA
W-Msc-464366,NA,NA,NA,Calyptogena magnifica,NA,am,NE,NA,NA,NA
W-Pol-328709,NA,NA,NA,Leitoscoloplos pachybranchiatus,NA,am,NE,NA,NA,NA
SLB-97303,NA,NA,NA,Styela sigma,NA,am,NE,NA,NA,NA
SLB-111574,NA,NA,NA,Hypsicomus phaeotenia,NA,am,NE,NA,NA,NA
SLB-153747,NA,NA,NA,Pikea californica,NA,am,NE,NA,NA,NA
Chn-f41af29f-5e40-4cb4-8862-220e6e64b329,NA,NA,NA,Michelopagurus limatulus,NA,am,NE,NA,NA,NA
W-Oph-243916,NA,NA,NA,Ophiopholis kennerlyi,NA,am,NE,NA,NA,NA
W-Msc-403752,NA,NA,NA,Ocinebrina lurida,NA,am,NE,NA,NA,NA
W-Msc-141630,NA,NA,NA,Cuthona perca,NA,am,NE,NA,NA,NA
ITS-551539,NA,NA,NA,Benthesicymus urinator,NA,am,NE,NA,NA,NA
ITS-96093,NA,NA,NA,Benthonectes filipes,NA,am,NE,NA,NA,NA
ITS-96111,NA,NA,NA,Hymenodora gracilis,NA,am,NE,NA,NA,NA
ITS-97045,NA,NA,NA,Plesionika williamsi,NA,am,NE,NA,NA,NA
ITS-98155,NA,NA,NA,Paguristes ulreyi,NA,am,NE,NA,NA,NA
ITS-87294,NA,NA,NA,Aegisthus mucronatus,NA,am,NE,NA,NA,NA
ITS-85107,NA,NA,NA,Xestoleberis aurantia,NA,am,NE,NA,NA,NA
W-Pol-327435,NA,NA,NA,Dodecaceria fewkesi,NA,am,NE,NA,NA,NA
Hex-5992,NA,NA,NA,Halcampoides purpurea,NA,am,NE,NA,NA,NA
W-Hyd-284646,NA,NA,NA,Eudendrium attenuatum,NA,am,NE,NA,NA,NA
URM-Cn-4415,NA,NA,NA,Pachycerianthus fimbriatus,NA,am,NE,NA,NA,NA
W-Hyd-285265,NA,NA,NA,Plumularia margaretta,NA,am,NE,NA,NA,NA
W-Hyd-287481,NA,NA,NA,Hincksella cylindrica,NA,am,NE,NA,NA,NA
W-Oct-287562,NA,NA,NA,Muricea fruticosa,NA,am,NE,NA,NA,NA
W-Msc-397161,NA,NA,NA,Ostrea conchaphila,NA,am,NE,NA,NA,NA
W-Msc-505934,NA,NA,NA,Adula californiensis,NA,am,NE,NA,NA,NA
W-Msc-156225,NA,NA,NA,Macoma loveni,NA,am,NE,NA,NA,NA
W-Oph-243980,NA,NA,NA,Ophioplocus esmarki,NA,am,NE,NA,NA,NA
W-Ase-368805,NA,NA,NA,Ceramaster clarki,NA,am,NE,NA,NA,NA
W-Oph-125033,NA,NA,NA,Ophiolimna bairdi,NA,am,NE,NA,NA,NA
SLB-66324,NA,NA,NA,Ophiopthalmus cataleimmoidus,NA,am,NE,NA,NA,NA
W-Oph-244266,NA,NA,NA,Ophiura cryptolepis,NA,am,NE,NA,NA,NA
SLB-66452,NA,NA,NA,Ophiura irrorata,NA,am,NE,NA,NA,NA
W-Por-170653,NA,NA,NA,Polymastia pacifica,NA,am,NE,NA,NA,NA
URM-2-1836,NA,NA,NA,Oikopleura longicauda,NA,am,NE,NA,NA,NA
URM-2-3547,NA,NA,NA,Culeolus pyramidalis,NA,am,NE,NA,NA,NA
URM-2-4053,NA,NA,NA,Styela gibbsii,NA,am,NE,NA,NA,NA
URM-2-630,NA,NA,NA,Colossendeis tenera,NA,am,NE,NA,NA,NA
W-Msc-140151,NA,NA,NA,Tonicella marmorea,NA,am,NE,NA,NA,NA
W-Sca-344446,NA,NA,NA,Antalis pretiosa,NA,am,NE,NA,NA,NA
W-Sca-344207,NA,NA,NA,Fissidentalium megathyris,NA,am,NE,NA,NA,NA
W-Cha-105431,NA,NA,NA,Caecosagitta macrocephala,NA,am,NE,NA,NA,NA
SLB-119122,NA,NA,NA,Eumunida keijii,NA,am,NE,NA,NA,NA
W-Msc-449951,NA,NA,NA,Cyathermia naticoides,NA,am,NE,NA,NA,NA
W-Msc-450000,NA,NA,NA,Planorbidella planispira,NA,am,NE,NA,NA,NA
SLB-119530,NA,NA,NA,Aphotopontius mammillatus,NA,am,NE,NA,NA,NA
W-Por-134380,NA,NA,NA,Aphrocallistes beatrix,NA,am,NE,NA,NA,NA
W-Bra-235453,NA,NA,NA,Liothyrella moseleyi,NA,am,NE,NA,NA,NA
SLB-113180,NA,NA,NA,Neanthes caudata,NA,am,NE,NA,NA,NA
SLB-118397,NA,NA,NA,Alvinocaris lusca,NA,am,NE,NA,NA,NA
SLB-190089,NA,NA,NA,Ligur ensiferus,NA,am,NE,NA,NA,NA
W-Msc-391007,NA,NA,NA,Pseudohinnites levii,NA,am,NE,NA,NA,NA
W-Msc-403751,NA,NA,NA,Ocinebrina interfossa,NA,am,NE,NA,NA,NA
W-Bch-442169,NA,NA,NA,Macroregonia macrochira,NA,am,NE,NA,NA,NA
SLB-64873,NA,NA,NA,Tridentata marginata,NA,am,NE,NA,NA,NA
W-Hyd-289899,NA,NA,NA,Eperetmus typus,NA,am,NE,NA,NA,NA
W-Msc-138821,NA,NA,NA,Astarte elliptica,NA,am,NE,NA,NA,NA
W-Oph-244022,NA,NA,NA,Ophiopteris papillosa,NA,am,NE,NA,NA,NA
W-Msc-545994,NA,NA,NA,Panopea generosa,NA,am,NE,NA,NA,NA
W-Oph-572090,NA,NA,NA,Amphioplus euryaspis,NA,am,NE,NA,NA,NA
W-Oph-244043,NA,NA,NA,Ophioscolex corynetes,NA,am,NE,NA,NA,NA
W-Oph-244260,NA,NA,NA,Ophiura bathybia,NA,am,NE,NA,NA,NA
W-Oph-243327,NA,NA,NA,Ophiacantha bathybia,NA,am,NE,NA,NA,NA
W-Oph-243405,NA,NA,NA,Ophiacantha rhachophora,NA,am,NE,NA,NA,NA
ITS-158600,NA,NA,NA,Retiometra alascana,NA,am,NE,NA,NA,NA
SLB-67642,NA,NA,NA,Heteropora pacifica,NA,am,NE,NA,NA,NA
SLB-67342,NA,NA,NA,Hippodiplosia insculpta,NA,am,NE,NA,NA,NA
URM-2-1893,NA,NA,NA,Ascidia ceratodes,NA,am,NE,NA,NA,NA
URM-2-1935,NA,NA,NA,Ascidia paratropa,NA,am,NE,NA,NA,NA
URM-2-3855,NA,NA,NA,Metandrocarpa dura,NA,am,NE,NA,NA,NA
URM-2-4175,NA,NA,NA,Brooksia rostrata,NA,am,NE,NA,NA,NA
URM-2-1077,NA,NA,NA,Anoplodactylus viridintestinalis,NA,am,NE,NA,NA,NA
URM-2-187,NA,NA,NA,Ascorhynchus japonicus,NA,am,NE,NA,NA,NA
URM-2-351,NA,NA,NA,Tanystylum duospinum,NA,am,NE,NA,NA,NA
URM-2-602,NA,NA,NA,Colossendeis japonica,NA,am,NE,NA,NA,NA
URM-2-738,NA,NA,NA,Nymphon brevitarse,NA,am,NE,NA,NA,NA
W-Sca-344129,NA,NA,NA,Dentalium agassizi,NA,am,NE,NA,NA,NA
W-Sca-344271,NA,NA,NA,Cadulus californicus,NA,am,NE,NA,NA,NA
SLB-119334,NA,NA,NA,Lepetodrilus cristatus,NA,am,NE,NA,NA,NA
SLB-119529,NA,NA,NA,Aphotopontius limatulus,NA,am,NE,NA,NA,NA
SLB-119543,NA,NA,NA,Nilva torifera,NA,am,NE,NA,NA,NA
SLB-119544,NA,NA,NA,Rhogobius contractus,NA,am,NE,NA,NA,NA
SLB-119568,NA,NA,NA,Ecbathyrion prolixicauda,NA,am,NE,NA,NA,NA
W-Msc-545036,NA,NA,NA,Chaetoderma montereyense,NA,am,NE,NA,NA,NA
SLB-56831,NA,NA,NA,Urticina lofotensis,NA,am,NE,NA,NA,NA
SLB-97619,NA,NA,NA,Urticina mcpeaki,NA,am,NE,NA,NA,NA
SLB-158004,NA,NA,NA,Munida thoe,NA,am,NE,NA,NA,NA
W-Ase-255042,NA,NA,NA,Meyenaster gelatinosus,NA,am,NE,NA,NA,NA
W-Msc-579084,NA,NA,NA,Montereina nobilis,NA,am,NE,NA,NA,NA
W-Oph-243915,NA,NA,NA,Ophiopholis japonica,NA,am,NE,NA,NA,NA
W-Msc-506939,NA,NA,NA,Pectinella aequoris,NA,am,NE,NA,NA,NA
SLB-190206,NA,NA,NA,Parapontophilus longirostris,NA,am,NE,NA,NA,NA
SLB-190276,NA,NA,NA,Munida armilla,NA,am,NE,NA,NA,NA
W-Msc-420571,NA,NA,NA,Elysia cornigera,NA,am,NE,NA,NA,NA
W-Msc-536436,NA,NA,NA,Anidolyta spongotheras,NA,am,NE,NA,NA,NA
W-Msc-558916,NA,NA,NA,Armina cordellensis,NA,am,NE,NA,NA,NA
ITS-612378,NA,NA,NA,Periclimenes aleator,NA,am,NE,NA,NA,NA
ITS-660125,NA,NA,NA,Pseudomunida fragilis,NA,am,NE,NA,NA,NA
ITS-96617,NA,NA,NA,Alpheus clamator,NA,am,NE,NA,NA,NA
WBD-Eup-90,NA,NA,NA,Thysanopoda cornuta,NA,am,NE,NA,NA,NA
W-Pol-130871,NA,NA,NA,Bispira crassicornis,NA,am,NE,NA,NA,NA
W-Pol-131009,NA,NA,NA,Hydroides norvegicus,NA,am,NE,NA,NA,NA
W-Pol-131220,NA,NA,NA,Pileolaria militaris,NA,am,NE,NA,NA,NA
URM-M-1439,NA,NA,NA,Escarpia spicata,NA,am,NE,NA,NA,NA
W-Hyd-292482,NA,NA,NA,Rosacea flaccida,NA,am,NE,NA,NA,NA
SLB-69728,NA,NA,NA,Solemya reidi,NA,am,NE,NA,NA,NA
W-Ase-380614,NA,NA,NA,Leptychaster inermis,NA,am,NE,NA,NA,NA
W-Msc-506773,NA,NA,NA,Lyonsia bracteata,NA,am,NE,NA,NA,NA
W-Ase-292746,NA,NA,NA,Peribolaster biserialis,NA,am,NE,NA,NA,NA
W-Ase-292882,NA,NA,NA,Freyella microplax,NA,am,NE,NA,NA,NA
W-Ech-220659,NA,NA,NA,Sperosoma biseriatum,NA,am,NE,NA,NA,NA
W-Ech-513143,NA,NA,NA,Brisaster latifrons,NA,am,NE,NA,NA,NA
URM-2-1092,NA,NA,NA,Pallenopsis californica,NA,am,NE,NA,NA,NA
URM-2-1136,NA,NA,NA,Pallenopsis oculotuberculosis,NA,am,NE,NA,NA,NA
URM-2-615,NA,NA,NA,Colossendeis minor,NA,am,NE,NA,NA,NA
W-Nem-147240,NA,NA,NA,Tubulanus pellucidus,NA,am,NE,NA,NA,NA
W-Pol-332941,NA,NA,NA,Amphiduropsis axialensis,NA,am,NE,NA,NA,NA
W-Bra-235579,NA,NA,NA,Macandrevia diamantina,NA,am,NE,NA,NA,NA
SLB-97620,NA,NA,NA,Urticina piscivora,NA,am,NE,NA,NA,NA
SLB-101854,NA,NA,NA,Pseudusa bostigrinus,NA,am,NE,NA,NA,NA
SLB-154005,NA,NA,NA,Grateloupia doryphora,NA,am,NE,NA,NA,NA
W-Bch-440206,NA,NA,NA,Moloha majora,NA,am,NE,NA,NA,NA
W-Ase-178726,NA,NA,NA,Eremicaster crassus,NA,am,NE,NA,NA,NA
SLB-188852,NA,NA,NA,Waldo arthuri,NA,am,NE,NA,NA,NA
W-Pho-128553,NA,NA,NA,Phoronopsis albomaculata,NA,am,NE,NA,NA,NA
W-Msc-430414,NA,NA,NA,Atlanta californiensis,NA,am,NE,NA,NA,NA
SLB-77390,NA,NA,NA,Psammodoris thompsoni,NA,am,NE,NA,NA,NA
W-Msc-445374,NA,NA,NA,Haliotis walallensis,NA,am,NE,NA,NA,NA
W-Msc-581826,NA,NA,NA,Platydoris macfarlandi,NA,am,NE,NA,NA,NA
ITS-551983,NA,NA,NA,Hymenopenaeus doris,NA,am,NE,NA,NA,NA
ITS-660028,NA,NA,NA,Heterocarpus longirostris,NA,am,NE,NA,NA,NA
ITS-94279,NA,NA,NA,Cyclocaris tahitensis,NA,am,NE,NA,NA,NA
ITS-96477,NA,NA,NA,Palaemon ritteri,NA,am,NE,NA,NA,NA
ITS-96124,NA,NA,NA,Acanthephyra chacei,NA,am,NE,NA,NA,NA
ITS-96549,NA,NA,NA,Palaemonella holmesi,NA,am,NE,NA,NA,NA
ITS-98012,NA,NA,NA,Munidopsis albatrossae,NA,am,NE,NA,NA,NA
SLB-9723,NA,NA,NA,Cancer antennarius,NA,am,NE,NA,NA,NA
W-Oct-287556,NA,NA,NA,Muricea californica,NA,am,NE,NA,NA,NA
URM-Cn-10268,NA,NA,NA,Deepstaria enigmatica,NA,am,NE,NA,NA,NA
URM-Cn-6268,NA,NA,NA,Parazoanthus lucificum,NA,am,NE,NA,NA,NA
W-Ase-254775,NA,NA,NA,Sagenaster evermanni,NA,am,NE,NA,NA,NA
W-Ase-368527,NA,NA,NA,Freyellaster fecundus,NA,am,NE,NA,NA,NA
W-Oph-243318,NA,NA,NA,Ophiacantha abyssa,NA,am,NE,NA,NA,NA
W-Oph-243431,NA,NA,NA,Ophiacanthella acontophora,NA,am,NE,NA,NA,NA
ITS-158597,NA,NA,NA,Psathyrometra fragilis,NA,am,NE,NA,NA,NA
URM-2-3295,NA,NA,NA,Pycnoclavella stanleyi,NA,am,NE,NA,NA,NA
URM-2-547,NA,NA,NA,Pseudopallene circularis,NA,am,NE,NA,NA,NA
