geo_code,csd_name,characteristic,income_type,year,value
5915830,    Katzie 1,        With children,  Median after-tax income of households ($),2016,0
5915830,    Katzie 1,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,15
5915830,    Katzie 1,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,0
5915830,    Katzie 1,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,0
5915830,    Katzie 1,        With a male lone parent,Total - Household income statistics,2016,5
5915830,    Katzie 1,        With a male lone parent,  Median total income of households ($),2016,0
5915830,    Katzie 1,        With a male lone parent,  Median after-tax income of households ($),2016,0
5915830,    Katzie 1,        With a female lone parent,Total - Household income statistics,2016,10
5915830,    Katzie 1,        With a female lone parent,  Median total income of households ($),2016,0
5915830,    Katzie 1,        With a female lone parent,  Median after-tax income of households ($),2016,0
5915830,    Katzie 1,    Other census family households,Total - Household income statistics,2016,30
5915830,    Katzie 1,    Other census family households,  Median total income of households ($),2016,68352
5915830,    Katzie 1,    Other census family households,  Median after-tax income of households ($),2016,62592
5915830,    Katzie 1,  Non-census-family households,Total - Household income statistics,2016,10
5915830,    Katzie 1,  Non-census-family households,  Median total income of households ($),2016,0
5915830,    Katzie 1,  Non-census-family households,  Median after-tax income of households ($),2016,0
5917005,    North Saanich,Total - Household type including census family structure,Total - Household income statistics,2016,4630
5917005,    North Saanich,Total - Household type including census family structure,  Median total income of households ($),2016,103296
5917005,    North Saanich,Total - Household type including census family structure,  Median after-tax income of households ($),2016,88064
5917005,    North Saanich,  Census family households,Total - Household income statistics,2016,3715
5917005,    North Saanich,  Census family households,  Median total income of households ($),2016,117307
5917005,    North Saanich,  Census family households,  Median after-tax income of households ($),2016,99200
5917005,    North Saanich,    One-census-family households without additional persons,Total - Household income statistics,2016,3370
5917005,    North Saanich,    One-census-family households without additional persons,  Median total income of households ($),2016,113749
5917005,    North Saanich,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,96377
5917005,    North Saanich,      One couple census family without other persons in the household,Total - Household income statistics,2016,3170
5917005,    North Saanich,      One couple census family without other persons in the household,  Median total income of households ($),2016,117646
5917005,    North Saanich,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,99072
5917005,    North Saanich,        Without children,Total - Household income statistics,2016,2120
5917005,    North Saanich,        Without children,  Median total income of households ($),2016,105165
5917005,    North Saanich,        Without children,  Median after-tax income of households ($),2016,89024
5917005,    North Saanich,        With children,Total - Household income statistics,2016,1045
5917005,    North Saanich,        With children,  Median total income of households ($),2016,141653
5917005,    North Saanich,        With children,  Median after-tax income of households ($),2016,118053
5917005,    North Saanich,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,205
