am_sid,am_category,reviewed,sciname,name_verified,iucn_sid,iucn_category,popn_trend,parent_sid,subpop_sid,popn_category,info_source,spp_group,id_no,iucn_subpop,presence,spatial_source,category_score,trend_score,status_gl,status_pr,status_gl_score,status_pr_score,iucn_score
Fis-138093,NA,null,Luciobrotula nolfi,TRUE,60475013,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-33221,NA,null,Luciosudis normani,TRUE,13485161,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23611,VU,null,Lutjanus analis,TRUE,12416,VU,NA,NA,NA,VU,iucn,NA,NA,NA,NA,am,0.4,NA,NA,NA,NA,NA,0.4
Fis-23613,LC,null,Lutjanus aratus,TRUE,183763,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23615,LC,null,Lutjanus argentiventris,TRUE,183948,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23622,NA,1,Lutjanus campechanus,TRUE,194365,VU,Decreasing,NA,NA,VU,iucn,NA,NA,NA,NA,am,0.4,-0.5,NA,NA,NA,NA,0.4
Fis-30253,LC,null,Lutjanus colorado,TRUE,183531,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23625,VU,null,Lutjanus cyanopterus,TRUE,12417,VU,NA,NA,NA,VU,iucn,NA,NA,NA,NA,am,0.4,NA,NA,NA,NA,NA,0.4
Fis-23626,LC,1,Lutjanus decussatus,TRUE,155089,LC,Decreasing,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,-0.5,NA,NA,NA,NA,0
Fis-23628,NA,1,Lutjanus fulgens,TRUE,194389,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22779,LC,1,Lutjanus guttatus,TRUE,183777,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22780,LC,null,Lutjanus inermis,TRUE,183282,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22782,LC,null,Lutjanus jordani,TRUE,183780,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22791,LC,null,Lutjanus notatus,TRUE,154742,LC,Decreasing,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,-0.5,NA,NA,NA,NA,0
Fis-29441,LC,null,Lutjanus novemfasciatus,TRUE,183311,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22792,LC,null,Lutjanus peru,TRUE,183334,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22800,LC,null,Lutjanus viridis,TRUE,183596,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30255,NA,null,Luvarus imperialis,TRUE,190116,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,GNR,SNR,NA,NA,0
Fis-35267,LC,null,Luzonichthys earlei,TRUE,154695,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-54426,LC,null,Lycenchelys hippopotamus,TRUE,154922,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23180,NA,null,Lycengraulis grossidens,TRUE,186512,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23181,LC,null,Lycengraulis poeyi,TRUE,183379,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-116962,LC,null,Lycodes concolor,TRUE,155161,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30261,LC,null,Lycodes jugoricus,TRUE,154953,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-143668,LC,null,Lycodes paamiuti,TRUE,155204,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24759,LC,null,Lyopsetta exilis,TRUE,154845,LC,Stable,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,0,GNR,SNR,NA,NA,0
Fis-138326,NA,null,Lythrypnus crocodilus,TRUE,190963,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24760,LC,null,Lythrypnus dalli,TRUE,183363,LC,Stable,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-49949,NA,null,Lythrypnus elasson,TRUE,186034,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-58260,VU,null,Lythrypnus gilberti,TRUE,183782,VU,Unknown,NA,NA,VU,iucn,NA,NA,NA,NA,am,0.4,NA,NA,NA,NA,NA,0.4
Fis-30270,NA,null,Lythrypnus nesiotes,TRUE,186033,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-113838,LC,null,Lythrypnus pulchellus,TRUE,183335,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24761,LC,null,Lythrypnus zebra,TRUE,184029,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23183,NA,null,Macrodon ancylodon,TRUE,195074,LC,Decreasing,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,-0.5,NA,NA,NA,NA,0
Fis-49832,NA,null,Macroparalepis affinis,TRUE,13485631,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-49836,NA,null,Macroparalepis brevis,TRUE,68064267,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-57940,LC,null,Macropharyngodon bipartitus,TRUE,187416,LC,Unknown,NA,NA,LC,iucn,WRASSE,187416,NA,1,iucn,0,NA,NA,NA,NA,NA,0
Fis-35500,LC,null,Macropharyngodon kuiteri,TRUE,187414,LC,Unknown,NA,NA,LC,iucn,WRASSE,187414,NA,1,iucn,0,NA,NA,NA,NA,NA,0
Fis-25409,LC,1,Macropharyngodon meleagris,TRUE,187692,LC,Unknown,NA,NA,LC,iucn,WRASSE,187692,NA,1,iucn,0,NA,NA,NA,NA,NA,0
Fis-21770,LC,null,Macropharyngodon negrosensis,TRUE,187772,LC,Unknown,NA,NA,LC,iucn,WRASSE,187772,NA,1,iucn,0,NA,NA,NA,NA,NA,0
Fis-35326,LC,null,Macropharyngodon ornatus,TRUE,187768,LC,Unknown,NA,NA,LC,iucn,WRASSE,187768,NA,1,iucn,0,NA,NA,NA,NA,NA,0
Fis-24762,NA,null,Macroramphosus gracilis,TRUE,155030,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29447,VU,1,Makaira nigricans,TRUE,170314,VU,Decreasing,NA,NA,VU,iucn,TUNAS_BILLFISHES,170314,NA,1,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
Fis-24763,NA,null,Malacanthus plumieri,TRUE,190470,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-25410,NA,null,Malacocephalus laevis,TRUE,190093,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-31177,LC,null,Malacocephalus occidentalis,TRUE,155265,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30275,NA,null,Malacoctenus aurolineatus,TRUE,46104251,LC,Stable,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-49718,NA,1,Malacoctenus boehlkei,TRUE,47144358,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-149150,NA,null,Malacoctenus delalandii,TRUE,47144430,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-113513,LC,null,Malacoctenus ebisui,TRUE,183420,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-49721,NA,null,Malacoctenus erdmani,TRUE,47144448,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-49834,NA,null,Malacoctenus gilli,TRUE,46104265,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-113633,LC,null,Malacoctenus hubbsi,TRUE,183655,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-113633,LC,null,Malacoctenus hubbsi,TRUE,48342268,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24764,LC,null,Malacoctenus macropus,TRUE,155167,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-58234,LC,null,Malacoctenus tetranemus,TRUE,183555,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30276,NA,null,Malacoctenus triangulatus,TRUE,46104272,LC,Stable,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-49843,NA,null,Malacoctenus versicolor,TRUE,47144466,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-58243,VU,null,Malacoctenus zonogaster,TRUE,154817,VU,Unknown,NA,NA,VU,iucn,NA,NA,NA,NA,am,0.4,NA,NA,NA,NA,NA,0.4
Fis-58997,EN,1,Malacoraja senta,TRUE,161477,EN,Decreasing,NA,NA,EN,iucn,NA,NA,NA,NA,am,0.6,-0.5,NA,NA,NA,NA,0.6
Fis-54405,LC,null,Malacoraja spinacidermis,TRUE,63126,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-33790,NA,null,Malacosteus niger,TRUE,190149,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-163295,VU,null,Manta alfredi,TRUE,195459,VU,Decreasing,NA,NA,VU,iucn,NA,NA,NA,NA,am,0.4,-0.5,NA,NA,NA,NA,0.4
Fis-24098,VU,null,Manta birostris,TRUE,198921,VU,Decreasing,NA,NA,VU,iucn,NA,NA,NA,NA,am,0.4,-0.5,NA,NA,NA,NA,0.4
Fis-62815,NA,null,Marilyna darwinii,TRUE,193785,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,193785,NA,1,iucn,0,NA,NA,NA,NA,NA,0
Fis-63048,NA,1,Marilyna pleurosticta,TRUE,193686,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,193686,NA,1,iucn,0,NA,NA,NA,NA,NA,0
Fis-27715,NA,null,Masturus lanceolatus,TRUE,193634,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-34595,NA,null,Maulisia argipalla,TRUE,57453720,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,GNR,SNR,NA,NA,0
Fis-33786,NA,null,Maulisia mauli,TRUE,18155946,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-33787,NA,null,Maulisia microlepis,TRUE,21108245,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-149567,NA,null,Maurolicus amethystinopunctatus,TRUE,60476220,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-125887,NA,1,Maurolicus walvisensis,TRUE,21132882,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-125893,NA,null,Maurolicus weitzmani,TRUE,190313,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24766,LC,null,Medialuna californiensis,TRUE,183618,LC,Stable,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,0,GNR,SNR,NA,NA,0
Fis-31577,DD,null,Megachasma pelagios,TRUE,39338,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-2518,VU,null,Megalops atlanticus,TRUE,191823,VU,Decreasing,NA,NA,VU,iucn,BONEFISH_TARPONS,191823,NA,1,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
Fis-25992,NA,null,Meiacanthus atrodorsalis,TRUE,48342093,LC,Stable,NA,NA,LC,iucn,COMBTOOTHBLENNIES,48342093,NA,1,iucn,0,0,NA,NA,NA,NA,0
Fis-31635,NA,null,Meiacanthus ditrema,TRUE,48342295,LC,Stable,NA,NA,LC,iucn,COMBTOOTHBLENNIES,48342295,NA,1,iucn,0,0,NA,NA,NA,NA,0
Fis-25993,NA,null,Meiacanthus grammistes,TRUE,48342154,LC,Stable,NA,NA,LC,iucn,COMBTOOTHBLENNIES,48342154,NA,1,iucn,0,0,NA,NA,NA,NA,0
Fis-35293,NA,null,Meiacanthus nigrolineatus,TRUE,48342376,LC,Stable,NA,NA,LC,iucn,COMBTOOTHBLENNIES,48342376,NA,1,iucn,0,0,NA,NA,NA,NA,0
Fis-33152,NA,null,Melamphaes eulepis,TRUE,21132808,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-33154,NA,null,Melamphaes leprus,TRUE,21132819,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-50301,NA,null,Melamphaes simus,TRUE,21132822,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-64697,NA,null,Melanocetus johnsonii,TRUE,18127840,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-50380,NA,null,Melanocetus murrayi,TRUE,42830239,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23633,VU,1,Melanogrammus aeglefinus,TRUE,13045,VU,NA,NA,NA,VU,iucn,NA,NA,NA,NA,am,0.4,NA,NA,NA,NA,NA,0.4
Fis-139729,NA,null,Melanolagus bericoides,TRUE,190485,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-31241,NA,null,Melanonus zugmayeri,TRUE,15522213,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,GNR,SNR,NA,NA,0
Fis-49786,NA,null,Melanorhinus microps,TRUE,190241,LC,Stable,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-30286,NA,1,Melanostigma atlanticum,TRUE,198723,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-34827,NA,null,Melanostomias bartonbeani,TRUE,18257303,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-33793,NA,null,Melanostomias biseriatus,TRUE,190103,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-34830,NA,null,Melanostomias melanops,TRUE,60478881,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-34832,NA,null,Melanostomias paucilaternatus,TRUE,60479167,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-28200,NA,null,Melanostomias tentaculatus,TRUE,21133050,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-32334,NA,null,Melanostomias valdiviae,TRUE,18257309,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23186,NA,null,Melichthys niger,TRUE,193609,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24769,LC,null,Membras martinica,TRUE,154767,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24770,LC,1,Menidia beryllina,TRUE,191191,LC,Stable,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-22904,NA,1,Menidia menidia,TRUE,16441575,LC,Stable,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-23187,NA,null,Menticirrhus americanus,TRUE,195075,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29041,LC,null,Menticirrhus elongatus,TRUE,183648,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23189,NA,null,Menticirrhus saxatilis,TRUE,46105847,LC,Stable,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-49717,NA,null,Mentodus perforatus,TRUE,60480946,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-49711,NA,null,Mentodus rostratus,TRUE,60481184,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22726,NA,1,Merlangius merlangus,TRUE,198585,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23634,NA,1,Merluccius albidus,TRUE,16466377,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30289,LC,null,Merluccius angustimanus,TRUE,183799,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22906,NA,1,Merluccius bilinearis,TRUE,16466393,NT,Unknown,NA,NA,NT,iucn,NA,NA,NA,NA,am,0.2,NA,NA,NA,NA,NA,0.2
Fis-29450,NA,1,Merluccius polli,TRUE,15522226,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22908,LC,1,Merluccius productus,TRUE,183411,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,GNR,SNR,NA,NA,0
Fis-29451,NA,1,Merluccius senegalensis,TRUE,15522229,EN,Decreasing,NA,NA,EN,iucn,NA,NA,NA,NA,am,0.6,-0.5,NA,NA,NA,NA,0.6
Fis-35659,NA,null,Mesobius berryi,TRUE,60481655,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-26135,LC,null,Mesopristes argenteus,TRUE,196447,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-53918,LC,null,Mesopristes cancellatus,TRUE,196448,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29180,LC,null,Meuschenia hippocrepis,TRUE,155231,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-62885,NA,null,Micrenophrys lilljeborgii,TRUE,18237151,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22728,NA,null,Microchirus variegatus,TRUE,198736,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-31179,NA,null,Microchirus wittei,TRUE,15622672,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24774,NA,1,Microdesmus longipinnis,TRUE,20665873,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22909,LC,null,Microgadus tomcod,TRUE,202405,LC,Stable,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-24776,NA,null,Micrognathus crinitus,TRUE,65370664,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-113904,LC,null,Microgobius brevispinis,TRUE,183218,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30294,NA,null,Microgobius carri,TRUE,186035,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-113951,LC,null,Microgobius cyclolepis,TRUE,183459,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-113822,LC,null,Microgobius emblematicus,TRUE,183285,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-113900,LC,null,Microgobius erectus,TRUE,155278,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24779,NA,null,Microgobius gulosus,TRUE,186040,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-113782,LC,null,Microgobius miraflorensis,TRUE,184036,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-64133,NA,null,Microgobius signatus,TRUE,186036,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-113787,LC,null,Microgobius tabogensis,TRUE,155051,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24780,NA,null,Microgobius thalassinus,TRUE,186037,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-167765,NA,null,Microlipophrys canevae,TRUE,185156,LC,Stable,NA,NA,LC,iucn,COMBTOOTHBLENNIES,185156,NA,1,iucn,0,0,NA,NA,NA,NA,0
Fis-166721,DD,null,Microlipophrys dalmatinus,TRUE,194853,LC,Unknown,NA,NA,LC,iucn,COMBTOOTHBLENNIES,194853,NA,1,iucn,0,NA,NA,NA,NA,NA,0
Fis-165433,LC,null,Microlipophrys nigriceps,TRUE,194854,LC,Unknown,NA,NA,LC,iucn,COMBTOOTHBLENNIES,194854,NA,1,iucn,0,NA,NA,NA,NA,NA,0
Fis-50469,NA,null,Microlophichthys microlophus,TRUE,42830277,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-58490,NA,null,Microphis brachyurus,TRUE,181547,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29038,LC,null,Micropogonias altipinnis,TRUE,183726,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29037,LC,null,Micropogonias ectenes,TRUE,183577,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-26612,DD,null,Micropogonias furnieri,TRUE,195076,LC,Decreasing,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,-0.5,NA,NA,NA,NA,0
Fis-23637,NA,null,Microstoma microstoma,TRUE,198628,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-26598,NA,null,Mimoblennius atrocinctus,TRUE,48342174,LC,Stable,NA,NA,LC,iucn,COMBTOOTHBLENNIES,48342174,NA,1,iucn,0,0,NA,NA,NA,NA,0
Fis-112891,LC,null,Minous dempsterae,TRUE,155000,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-27712,NA,null,Miracorvina angolensis,TRUE,49186649,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-31578,LC,null,Mitsukurina owstoni,TRUE,44565,LC,Stable,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-58386,NT,null,Mobula eregoodootenkee,TRUE,41832,NT,Unknown,NA,NA,NT,iucn,NA,NA,NA,NA,am,0.2,NA,NA,NA,NA,NA,0.2
Fis-21798,NT,null,Mobula japanica,TRUE,41833,NT,Unknown,NA,NA,NT,iucn,NA,NA,NA,NA,am,0.2,NA,NA,NA,NA,NA,0.2
Fis-26611,EN,null,Mobula mobular,TRUE,39418,EN,Decreasing,NA,NA,EN,iucn,NA,NA,NA,NA,am,0.6,-0.5,NA,NA,NA,NA,0.6
Fis-24127,NT,null,Mobula thurstoni,TRUE,60200,NT,Unknown,NA,NA,NT,iucn,NA,NA,NA,NA,am,0.2,NA,NA,NA,NA,NA,0.2
Fis-23639,NA,1,Mola mola,TRUE,190422,VU,Decreasing,NA,NA,VU,iucn,NA,NA,NA,NA,am,0.4,-0.5,GNR,SNR,NA,NA,0.4
Fis-23641,NA,null,Molva dypterygia,TRUE,198592,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23640,NA,null,Molva macrophthalma,TRUE,198592,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24788,NA,null,Monacanthus ciliatus,TRUE,16781145,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30844,NA,null,Monacanthus tuckeri,TRUE,16781154,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30306,NA,null,Monochirus hispidus,TRUE,198737,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-35583,LC,null,Monolene maculipinna,TRUE,183232,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-27192,NA,null,Monolene mertensi,TRUE,15601988,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-31180,NA,null,Monolene microstoma,TRUE,15602417,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30846,NA,null,Monolene sessilicauda,TRUE,16765806,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
